,epoch,participant,test_loss,test_accuracy,train_accuracy
80,13.0,2.0,0.01845572516322136,0.6227678571428571,0.8772321428571429
81,13.0,3.0,0.017774794516818865,0.609375,0.921875
82,13.0,4.0,0.017185566148587635,0.6272321428571429,0.8683035714285714
83,13.0,g,0.016962257213890553,0.659206081081081,0.873660683631897
84,14.0,0.0,0.01734040677547455,0.6160714285714286,0.8526785714285714
85,14.0,1.0,0.01904817550842251,0.609375,0.9107142857142857
86,14.0,2.0,0.017999121120997837,0.6316964285714286,0.875
87,14.0,3.0,0.017354448858116354,0.6160714285714286,0.9285714285714286
88,14.0,4.0,0.016724774480930397,0.640625,0.8794642857142857
89,14.0,g,0.016279099937024956,0.6663851351351351,0.889285683631897
90,15.0,0.0,0.017112407168107375,0.6272321428571429,0.8839285714285714
91,15.0,1.0,0.01863742806017399,0.6205357142857143,0.9241071428571429
92,15.0,2.0,0.017591798278902258,0.6428571428571429,0.8705357142857143
93,15.0,3.0,0.01692879798689059,0.6339285714285714,0.9486607142857143
94,15.0,4.0,0.016118747581328665,0.6339285714285714,0.9241071428571429
95,15.0,g,0.015775288581042678,0.6752533783783784,0.9102679491043091
96,16.0,0.0,0.016892960960311548,0.6383928571428571,0.8973214285714286
97,16.0,1.0,0.01855691588882889,0.6138392857142857,0.9352678571428571
98,16.0,2.0,0.01683243004871266,0.6428571428571429,0.8995535714285714
99,16.0,3.0,0.01652257889509201,0.6294642857142857,0.9575892857142857
100,16.0,4.0,0.01591302254902465,0.6540178571428571,0.9375
101,16.0,g,0.015475300266533284,0.671875,0.9254463911056519
102,17.0,0.0,0.01655640865543059,0.6361607142857143,0.9151785714285714
103,17.0,1.0,0.01806992638323988,0.625,0.9397321428571429
104,17.0,2.0,0.01673802560461419,0.65625,0.9129464285714286
105,17.0,3.0,0.016328073239752224,0.6339285714285714,0.9665178571428571
106,17.0,4.0,0.015666131595415727,0.6428571428571429,0.953125
107,17.0,g,0.015184281595252655,0.6777871621621622,0.9375
108,18.0,0.0,0.016249989292451313,0.6450892857142857,0.9308035714285714
109,18.0,1.0,0.018022461528224603,0.6428571428571429,0.953125
110,18.0,2.0,0.016581078991293907,0.6629464285714286,0.9330357142857143
111,18.0,3.0,0.016134016614939486,0.6361607142857143,0.96875
112,18.0,4.0,0.01536559739283153,0.6517857142857143,0.9575892857142857
113,18.0,g,0.015000311330564925,0.6769425675675675,0.9486607313156128
114,19.0,0.0,0.016159501991101673,0.6361607142857143,0.9397321428571429
115,19.0,1.0,0.017708201094397476,0.6495535714285714,0.9709821428571429
116,19.0,2.0,0.016542471013963223,0.65625,0.9375
117,19.0,3.0,0.016021760579730784,0.6339285714285714,0.9709821428571429
118,19.0,4.0,0.015154200872140271,0.6540178571428571,0.9732142857142857
119,19.0,g,0.014843589173176804,0.6824324324324325,0.9584821462631226
120,20.0,0.0,0.016044234723917077,0.6495535714285714,0.953125
121,20.0,1.0,0.01772401561694486,0.6450892857142857,0.9754464285714286
122,20.0,2.0,0.01638071984052658,0.65625,0.953125
123,20.0,3.0,0.015917845469500338,0.6383928571428571,0.9776785714285714
124,20.0,4.0,0.015164783889693874,0.6540178571428571,0.9754464285714286
125,20.0,g,0.014746932388358825,0.6807432432432432,0.9669643640518188
126,21.0,0.0,0.016001766148422445,0.6450892857142857,0.9575892857142857
127,21.0,1.0,0.017573739268950055,0.6540178571428571,0.9866071428571429
128,21.0,2.0,0.01642654157642807,0.6584821428571429,0.9620535714285714
129,21.0,3.0,0.015867899038961956,0.640625,0.9799107142857143
130,21.0,4.0,0.01493220856147153,0.65625,0.9821428571428571
131,21.0,g,0.014660999128544653,0.6820101351351351,0.9736606478691101
132,22.0,0.0,0.015921452348785742,0.6473214285714286,0.9598214285714286
133,22.0,1.0,0.017536977039916173,0.6473214285714286,0.9866071428571429
134,22.0,2.0,0.016382142768374512,0.6584821428571429,0.9754464285714286
135,22.0,3.0,0.015824623139841214,0.6473214285714286,0.984375
136,22.0,4.0,0.014961600303649902,0.65625,0.9888392857142857
137,22.0,g,0.014645413671796387,0.6790540540540541,0.9790178537368774
138,23.0,0.0,0.015895838450108255,0.6495535714285714,0.96875
139,23.0,1.0,0.017443977828536714,0.6495535714285714,0.9933035714285714
140,23.0,2.0,0.01634156264896904,0.6495535714285714,0.9821428571428571
141,23.0,3.0,0.015909121903989996,0.6361607142857143,0.9910714285714286
142,23.0,4.0,0.01518920183713947,0.6517857142857143,0.9866071428571429
143,23.0,g,0.014729041278966376,0.6794763513513513,0.984375
144,24.0,0.0,0.015993792563676834,0.6383928571428571,0.9799107142857143
145,24.0,1.0,0.017107215044753894,0.6473214285714286,0.9955357142857143
146,24.0,2.0,0.016356431213872775,0.6473214285714286,0.9776785714285714
147,24.0,3.0,0.016180657914706638,0.6361607142857143,0.9866071428571429
148,24.0,4.0,0.015329384511070592,0.6450892857142857,0.9799107142857143
149,24.0,g,0.014479783313298548,0.6820101351351351,0.9839285612106323
150,25.0,0.0,0.016003512910434177,0.6495535714285714,0.9821428571428571
151,25.0,1.0,0.01722337105976684,0.6495535714285714,0.9955357142857143
152,25.0,2.0,0.016419666154044017,0.6473214285714286,0.9888392857142857
153,25.0,3.0,0.016005483589002063,0.6495535714285714,0.9933035714285714
154,25.0,4.0,0.015072150421994073,0.65625,0.9709821428571429
155,25.0,g,0.014561453884517824,0.6824324324324325,0.9861607551574707
156,26.0,0.0,0.015854341643197194,0.6473214285714286,0.9910714285714286
157,26.0,1.0,0.017083954199084213,0.6584821428571429,0.9977678571428571
158,26.0,2.0,0.016419517674616406,0.6383928571428571,0.9933035714285714
159,26.0,3.0,0.016105185262858868,0.6473214285714286,0.9888392857142857
160,26.0,4.0,0.015050545068723815,0.6495535714285714,0.9709821428571429
161,26.0,g,0.014451763340951624,0.6824324324324325,0.9883928298950195
162,27.0,0.0,0.015887096524238586,0.6607142857142857,0.9933035714285714
163,27.0,1.0,0.017109545080789497,0.6473214285714286,0.9977678571428571
164,27.0,2.0,0.016450696092631136,0.6428571428571429,0.9955357142857143
165,27.0,3.0,0.016103016744766916,0.6517857142857143,0.9933035714285714
166,27.0,4.0,0.01495486670838935,0.6629464285714286,0.9620535714285714
167,27.0,g,0.01445835577072324,0.6815878378378378,0.9883929491043091
168,28.0,0.0,0.015884813985654285,0.6629464285714286,0.9933035714285714
169,28.0,1.0,0.01721448145274605,0.6428571428571429,0.9977678571428571
170,28.0,2.0,0.01642162193145071,0.640625,0.9955357142857143
171,28.0,3.0,0.01599790288933686,0.6517857142857143,0.9955357142857143
172,28.0,4.0,0.014964026265910693,0.6584821428571429,0.9620535714285714
173,28.0,g,0.014474019584422177,0.6824324324324325,0.988839328289032
174,29.0,0.0,0.015865369699895382,0.6629464285714286,0.9977678571428571
175,29.0,1.0,0.016998212518436567,0.6473214285714286,0.9977678571428571
176,29.0,2.0,0.016590916019465243,0.6361607142857143,0.9977678571428571
177,29.0,3.0,0.01612786922071661,0.6629464285714286,0.9977678571428571
178,29.0,4.0,0.015141481533646584,0.6584821428571429,0.9598214285714286
179,29.0,g,0.014585347091023987,0.6824324324324325,0.9901785850524902
180,30.0,0.0,0.016705133420016085,0.6473214285714286,0.9910714285714286
181,30.0,1.0,0.016879292338022163,0.6473214285714286,1.0
182,30.0,2.0,0.016797629983297417,0.6517857142857143,1.0
183,30.0,3.0,0.01626933871635369,0.6473214285714286,0.9977678571428571
184,30.0,4.0,0.01515712043536561,0.6540178571428571,0.953125
185,30.0,g,0.014589149832121423,0.683277027027027,0.9883928298950195
186,31.0,0.0,0.016962864037070955,0.6473214285714286,0.9910714285714286
187,31.0,1.0,0.016782955532627448,0.6584821428571429,1.0
188,31.0,2.0,0.01687387762857335,0.6517857142857143,1.0
189,31.0,3.0,0.016328546218574047,0.6450892857142857,1.0
190,31.0,4.0,0.015781548007258346,0.6517857142857143,0.9508928571428571
191,31.0,g,0.014465258280570442,0.683277027027027,0.9883928298950195
192,32.0,0.0,0.016215039417147636,0.6584821428571429,0.9866071428571429
193,32.0,1.0,0.017159506678581238,0.6473214285714286,1.0
194,32.0,2.0,0.016740875052554265,0.6495535714285714,1.0
195,32.0,3.0,0.01584329895142998,0.6696428571428571,1.0
196,32.0,4.0,0.014756959729960986,0.6651785714285714,0.96875
197,32.0,g,0.014547008165233844,0.6807432432432432,0.9910714030265808
198,33.0,0.0,0.015954836005611078,0.6495535714285714,0.9866071428571429
199,33.0,1.0,0.01705869167510952,0.6495535714285714,1.0
200,33.0,2.0,0.01689386341188635,0.6428571428571429,1.0
201,33.0,3.0,0.016075948918504373,0.6584821428571429,1.0
202,33.0,4.0,0.01546165267271655,0.6607142857142857,0.9665178571428571
203,33.0,g,0.014551466758790854,0.6862331081081081,0.9906250238418579
204,34.0,0.0,0.01640197035989591,0.6607142857142857,0.9866071428571429
205,34.0,1.0,0.016991855576634407,0.65625,1.0
206,34.0,2.0,0.016691863669880798,0.6428571428571429,1.0
207,34.0,3.0,0.01594390733433621,0.6674107142857143,1.0
208,34.0,4.0,0.014754887537232466,0.6651785714285714,0.9642857142857143
209,34.0,g,0.014545106857612327,0.6828547297297297,0.9901785850524902
210,35.0,0.0,0.016325363889336586,0.6607142857142857,0.984375
211,35.0,1.0,0.0169687227212957,0.6517857142857143,1.0
212,35.0,2.0,0.016928617310311114,0.640625,1.0
213,35.0,3.0,0.015944049693644047,0.6651785714285714,1.0
214,35.0,4.0,0.01548173385007041,0.6607142857142857,0.9776785714285714
215,35.0,g,0.014609299272902915,0.6820101351351351,0.9924106597900391
216,36.0,0.0,0.01622630176799638,0.671875,0.9821428571428571
217,36.0,1.0,0.017077482172421048,0.6540178571428571,1.0
218,36.0,2.0,0.016953603763665472,0.640625,1.0
219,36.0,3.0,0.01592125291270869,0.6651785714285714,1.0
220,36.0,4.0,0.01473120307283742,0.6696428571428571,0.984375
221,36.0,g,0.014639011634564077,0.6815878378378378,0.9933035969734192
222,37.0,0.0,0.016748389495270594,0.65625,0.9866071428571429
223,37.0,1.0,0.016975811948733672,0.6607142857142857,1.0
224,37.0,2.0,0.016988017862396582,0.6517857142857143,1.0
225,37.0,3.0,0.016125744208693504,0.6696428571428571,1.0
226,37.0,4.0,0.016086592871163572,0.6450892857142857,0.9754464285714286
227,37.0,g,0.014720862177578179,0.6803209459459459,0.9924106597900391
228,38.0,0.0,0.01664107692028795,0.6674107142857143,0.9799107142857143
229,38.0,1.0,0.01706089890961136,0.6584821428571429,1.0
230,38.0,2.0,0.01687402677323137,0.6450892857142857,1.0
231,38.0,3.0,0.016177316329308918,0.6584821428571429,1.0
232,38.0,4.0,0.015019952186516352,0.6674107142857143,0.9709821428571429
233,38.0,g,0.014740301069576998,0.6790540540540541,0.9901785850524902
234,39.0,0.0,0.016908337495156696,0.6495535714285714,0.984375
235,39.0,1.0,0.016997695368315493,0.65625,1.0
236,39.0,2.0,0.017002605700067112,0.640625,1.0
237,39.0,3.0,0.016267042074884688,0.6607142857142857,1.0
238,39.0,4.0,0.016442271215575083,0.6450892857142857,0.9709821428571429
239,39.0,g,0.014821887645568396,0.6790540540540541,0.9910714030265808
240,40.0,0.0,0.016765646104301726,0.6674107142857143,0.9776785714285714
241,40.0,1.0,0.016992540497864996,0.6517857142857143,1.0
242,40.0,2.0,0.01711991522461176,0.6473214285714286,1.0
243,40.0,3.0,0.016334352349596366,0.6651785714285714,1.0
244,40.0,4.0,0.015208303928375244,0.6540178571428571,0.9709821428571429
245,40.0,g,0.01488797487439336,0.6773648648648649,0.9897321462631226
246,41.0,0.0,0.017067970042782172,0.6428571428571429,0.9821428571428571
247,41.0,1.0,0.01707618497312069,0.6607142857142857,1.0
248,41.0,2.0,0.01712531011019434,0.6517857142857143,1.0
249,41.0,3.0,0.016463077760168483,0.65625,1.0
250,41.0,4.0,0.016651934145816734,0.6428571428571429,0.9665178571428571
251,41.0,g,0.01496585415726578,0.6803209459459459,0.9897321462631226
252,42.0,0.0,0.016961071773299148,0.6584821428571429,0.9709821428571429
253,42.0,1.0,0.017034115003687993,0.65625,1.0
254,42.0,2.0,0.0172802031572376,0.6495535714285714,1.0
255,42.0,3.0,0.016504205763339996,0.6584821428571429,1.0
256,42.0,4.0,0.015662906558385918,0.6607142857142857,0.9620535714285714
257,42.0,g,0.015034407150705118,0.676097972972973,0.9866071939468384
258,43.0,0.0,0.017268264533153603,0.6428571428571429,0.96875
259,43.0,1.0,0.01709918731025287,0.65625,1.0
260,43.0,2.0,0.017244797998241017,0.6473214285714286,1.0
261,43.0,3.0,0.016631699433284148,0.6517857142857143,1.0
262,43.0,4.0,0.016673543889607702,0.65625,0.9553571428571429
263,43.0,g,0.015136579127126449,0.6765202702702703,0.9848214387893677
264,44.0,0.0,0.01613752211311034,0.671875,0.9799107142857143
265,44.0,1.0,0.017226943879255226,0.6540178571428571,1.0
266,44.0,2.0,0.017299016006290913,0.6361607142857143,1.0
267,44.0,3.0,0.01655651070177555,0.6674107142857143,1.0
268,44.0,4.0,0.01592329889535904,0.65625,0.953125
269,44.0,g,0.015103887086985884,0.6735641891891891,0.9866071939468384
270,45.0,0.0,0.01613713933953217,0.6629464285714286,0.9910714285714286
271,45.0,1.0,0.017230141508792127,0.6428571428571429,1.0
272,45.0,2.0,0.017272901854344776,0.6316964285714286,1.0
273,45.0,3.0,0.016656616303537573,0.6540178571428571,1.0
274,45.0,4.0,0.016396800854376385,0.6696428571428571,0.9464285714285714
275,45.0,g,0.01513183126981194,0.674831081081081,0.987500011920929
276,46.0,0.0,0.016959655098617077,0.65625,0.9866071428571429
277,46.0,1.0,0.01711960562637874,0.6383928571428571,1.0
278,46.0,2.0,0.017566234405551637,0.6428571428571429,1.0
279,46.0,3.0,0.016848713691745485,0.6607142857142857,1.0
280,46.0,4.0,0.0161086574995092,0.6696428571428571,0.9464285714285714
281,46.0,g,0.015281672438455594,0.671875,0.9866071939468384
282,47.0,0.0,0.016244202719203064,0.6607142857142857,0.9933035714285714
283,47.0,1.0,0.017378478311002254,0.6383928571428571,1.0
284,47.0,2.0,0.01738340673702104,0.6294642857142857,1.0
285,47.0,3.0,0.016863601016146795,0.6607142857142857,1.0
286,47.0,4.0,0.016852345184556076,0.6674107142857143,0.9464285714285714
287,47.0,g,0.015245426295174135,0.6727195945945946,0.9879463911056519
288,48.0,0.0,0.016746513545513153,0.6607142857142857,0.9933035714285714
289,48.0,1.0,0.017111570175204958,0.6495535714285714,1.0
290,48.0,2.0,0.017574799912316457,0.6339285714285714,1.0
291,48.0,3.0,0.01696482620068959,0.6629464285714286,1.0
292,48.0,4.0,0.015984375029802322,0.6674107142857143,0.9464285714285714
293,48.0,g,0.015340651586853169,0.6731418918918919,0.9879463911056519
294,49.0,0.0,0.01724050154111215,0.6517857142857143,0.9888392857142857
295,49.0,1.0,0.01720282927687679,0.640625,1.0
296,49.0,2.0,0.017634263528244837,0.6361607142857143,1.0
297,49.0,3.0,0.017086033310209,0.65625,1.0
298,49.0,4.0,0.016881757149738923,0.6629464285714286,0.9441964285714286
299,49.0,g,0.015476161060301034,0.671875,0.9866071939468384
300,50.0,0.0,0.016873074429375783,0.6629464285714286,0.9910714285714286
301,50.0,1.0,0.017256787046790123,0.6473214285714286,1.0
302,50.0,2.0,0.017757858149707317,0.6361607142857143,1.0
303,50.0,3.0,0.016893429548612664,0.6629464285714286,1.0
304,50.0,4.0,0.015478372706898622,0.6763392857142857,0.9620535714285714
305,50.0,g,0.01543875748442637,0.6706081081081081,0.9906250238418579
306,51.0,0.0,0.016955563532454625,0.65625,0.9910714285714286
307,51.0,1.0,0.017110427309359823,0.6629464285714286,1.0
308,51.0,2.0,0.017770703615886823,0.6316964285714286,1.0
309,51.0,3.0,0.016944943528090204,0.6607142857142857,1.0
310,51.0,4.0,0.016241646903966154,0.6674107142857143,0.9709821428571429
311,51.0,g,0.015470964431359962,0.6744087837837838,0.9924106597900391
312,52.0,0.0,0.01703868926103626,0.65625,0.984375
313,52.0,1.0,0.01722689425306661,0.65625,1.0
314,52.0,2.0,0.017933544436735765,0.6272321428571429,1.0
315,52.0,3.0,0.016963393560477665,0.6629464285714286,1.0
316,52.0,4.0,0.015130782766001565,0.6763392857142857,0.9799107142857143
317,52.0,g,0.015598753442031306,0.6756756756756757,0.9928571581840515
318,53.0,0.0,0.017111212281244143,0.6495535714285714,0.9866071428571429
319,53.0,1.0,0.0177367523844753,0.6450892857142857,1.0
320,53.0,2.0,0.017647065754447664,0.6361607142857143,1.0
321,53.0,3.0,0.01689448726496526,0.6651785714285714,1.0
322,53.0,4.0,0.016164139844477177,0.6584821428571429,0.9933035714285714
323,53.0,g,0.015597055187901936,0.676097972972973,0.9959821701049805
324,54.0,0.0,0.01711866964719125,0.6674107142857143,0.9821428571428571
325,54.0,1.0,0.017372875341347287,0.6607142857142857,1.0
326,54.0,2.0,0.017945761792361736,0.6294642857142857,1.0
327,54.0,3.0,0.016995327148054327,0.6607142857142857,1.0
328,54.0,4.0,0.015672161909086362,0.6741071428571429,1.0
329,54.0,g,0.015667798903745575,0.6684966216216216,0.9964286088943481
330,55.0,0.0,0.017643581942788193,0.6450892857142857,0.984375
331,55.0,1.0,0.017558242859584943,0.6607142857142857,1.0
332,55.0,2.0,0.018074260093271732,0.6383928571428571,1.0
333,55.0,3.0,0.017064897875700678,0.6629464285714286,1.0
334,55.0,4.0,0.015772661327251365,0.6674107142857143,1.0
335,55.0,g,0.01570338584684037,0.6769425675675675,0.996874988079071
336,56.0,0.0,0.017518639165375913,0.65625,0.9776785714285714
337,56.0,1.0,0.017399379185267856,0.6495535714285714,1.0
338,56.0,2.0,0.018102527995194708,0.6316964285714286,1.0
339,56.0,3.0,0.01722616422921419,0.65625,1.0
340,56.0,4.0,0.015631050004490783,0.6785714285714286,1.0
341,56.0,g,0.01584478482805394,0.6710304054054054,0.995535671710968
342,57.0,0.0,0.01760480140468904,0.6540178571428571,0.9799107142857143
343,57.0,1.0,0.017546743154525757,0.6584821428571429,1.0
344,57.0,2.0,0.018314628595752374,0.6383928571428571,1.0
345,57.0,3.0,0.017270498909056187,0.6629464285714286,1.0
346,57.0,4.0,0.015607137366064958,0.671875,1.0
347,57.0,g,0.015829091463741417,0.6727195945945946,0.9959821701049805
348,58.0,0.0,0.017813976454947675,0.6495535714285714,0.9754464285714286
349,58.0,1.0,0.017448516562581062,0.6607142857142857,1.0
350,58.0,2.0,0.01823220175823995,0.6339285714285714,1.0
351,58.0,3.0,0.01727938718561615,0.6607142857142857,1.0
352,58.0,4.0,0.01568969219390835,0.6674107142857143,1.0
353,58.0,g,0.015880634504798298,0.6697635135135135,0.9950893521308899
354,59.0,0.0,0.017717253416776657,0.6495535714285714,0.9754464285714286
355,59.0,1.0,0.017726488012288297,0.6607142857142857,1.0
356,59.0,2.0,0.0182462836216603,0.6272321428571429,1.0
357,59.0,3.0,0.017381990860615457,0.6607142857142857,1.0
358,59.0,4.0,0.015786784568003247,0.6651785714285714,1.0
359,59.0,g,0.01598111175101351,0.6744087837837838,0.9950893521308899
360,60.0,0.0,0.01794084707008941,0.6495535714285714,0.9754464285714286
361,60.0,1.0,0.017566323413380554,0.6607142857142857,1.0
362,60.0,2.0,0.018416646601898328,0.6339285714285714,1.0
363,60.0,3.0,0.017429758262421404,0.6629464285714286,1.0
364,60.0,4.0,0.015766961766140803,0.6763392857142857,1.0
365,60.0,g,0.016017325449030142,0.6706081081081081,0.9950893521308899
366,61.0,0.0,0.01806915830820799,0.6383928571428571,0.9709821428571429
367,61.0,1.0,0.01779674831777811,0.65625,1.0
368,61.0,2.0,0.018370822205075195,0.6272321428571429,1.0
369,61.0,3.0,0.017549460886844566,0.65625,1.0
370,61.0,4.0,0.016047867547188486,0.6607142857142857,1.0
371,61.0,g,0.01611385975234412,0.6714527027027027,0.9941964149475098
372,62.0,0.0,0.018072032103581086,0.6473214285714286,0.9709821428571429
373,62.0,1.0,0.01761575136333704,0.6629464285714286,1.0
374,62.0,2.0,0.018502760944621905,0.6339285714285714,1.0
375,62.0,3.0,0.01758358082068818,0.6607142857142857,1.0
376,62.0,4.0,0.016013727922524725,0.6763392857142857,1.0
377,62.0,g,0.016167498470560926,0.6668074324324325,0.9941964149475098
378,63.0,0.0,0.01816734591765063,0.6450892857142857,0.9709821428571429
379,63.0,1.0,0.017887642607092857,0.6540178571428571,1.0
380,63.0,2.0,0.018495499289461544,0.6294642857142857,1.0
381,63.0,3.0,0.01763978587197406,0.6607142857142857,1.0
382,63.0,4.0,0.015995056368410587,0.6696428571428571,1.0
383,63.0,g,0.016229290615867923,0.6680743243243243,0.9941964149475098
384,64.0,0.0,0.018099486960896423,0.6473214285714286,0.9709821428571429
385,64.0,1.0,0.01764857941972358,0.6607142857142857,1.0
386,64.0,2.0,0.018701027280517986,0.6316964285714286,1.0
387,64.0,3.0,0.017694547107177123,0.6607142857142857,1.0
388,64.0,4.0,0.016038692157183374,0.671875,1.0
389,64.0,g,0.0162802257298215,0.667652027027027,0.9941964149475098
390,65.0,0.0,0.018346502844776427,0.640625,0.96875
391,65.0,1.0,0.01788512258125203,0.6540178571428571,1.0
392,65.0,2.0,0.018682308495044708,0.6339285714285714,1.0
393,65.0,3.0,0.017778090866548673,0.6540178571428571,1.0
394,65.0,4.0,0.016114498488605022,0.6674107142857143,1.0
395,65.0,g,0.01635703834629542,0.668918918918919,0.9937499761581421
396,66.0,0.0,0.018288119163896357,0.6428571428571429,0.9642857142857143
397,66.0,1.0,0.01777019737554448,0.6651785714285714,1.0
398,66.0,2.0,0.018790634215942452,0.6339285714285714,1.0
399,66.0,3.0,0.01781992388090917,0.6584821428571429,1.0
400,66.0,4.0,0.016162901584591185,0.6651785714285714,1.0
401,66.0,g,0.016411149144374037,0.6651182432432432,0.9928571581840515
402,67.0,0.0,0.018503859772213867,0.640625,0.9598214285714286
403,67.0,1.0,0.01789527479559183,0.6517857142857143,1.0
404,67.0,2.0,0.018821406045130322,0.6272321428571429,1.0
405,67.0,3.0,0.017894535724605833,0.6584821428571429,1.0
406,67.0,4.0,0.016229694842227867,0.6696428571428571,1.0
407,67.0,g,0.016478232183569187,0.6668074324324325,0.9919643402099609
