,epoch,participant,test_loss,test_accuracy,train_accuracy
80,13.0,2.0,0.01861890937600817,0.6138392857142857,0.8995535714285714
81,13.0,3.0,0.0178901342941182,0.609375,0.9330357142857143
82,13.0,4.0,0.01735801968191351,0.6361607142857143,0.84375
83,13.0,g,0.016802569775766617,0.6617398648648649,0.8651785850524902
84,14.0,0.0,0.01769039167889527,0.6383928571428571,0.7566964285714286
85,14.0,1.0,0.019101492262312343,0.6071428571428571,0.9107142857142857
86,14.0,2.0,0.0182184920247112,0.6138392857142857,0.9196428571428571
87,14.0,3.0,0.017244744380669936,0.6183035714285714,0.9419642857142857
88,14.0,4.0,0.016583602210240706,0.6383928571428571,0.8816964285714286
89,14.0,g,0.01618799569739683,0.6655405405405406,0.8821428418159485
90,15.0,0.0,0.017110993287393024,0.6428571428571429,0.7678571428571429
91,15.0,1.0,0.018752231262624264,0.6160714285714286,0.9196428571428571
92,15.0,2.0,0.017642861365207603,0.6294642857142857,0.9285714285714286
93,15.0,3.0,0.01684571150690317,0.6294642857142857,0.9486607142857143
94,15.0,4.0,0.01629067026078701,0.6383928571428571,0.8995535714285714
95,15.0,g,0.015850246430852928,0.6668074324324325,0.8928571939468384
96,16.0,0.0,0.016628390045038292,0.65625,0.7745535714285714
97,16.0,1.0,0.01805010251700878,0.6294642857142857,0.9419642857142857
98,16.0,2.0,0.017663564399949143,0.6361607142857143,0.9129464285714286
99,16.0,3.0,0.016592757643333504,0.6316964285714286,0.9553571428571429
100,16.0,4.0,0.015892848505505493,0.6339285714285714,0.921875
101,16.0,g,0.015423156371390497,0.6739864864864865,0.9013393521308899
102,17.0,0.0,0.016465434937604835,0.6495535714285714,0.7723214285714286
103,17.0,1.0,0.017903349096221582,0.6361607142857143,0.953125
104,17.0,2.0,0.0171977397320526,0.6339285714285714,0.9174107142857143
105,17.0,3.0,0.01628823990800551,0.640625,0.9642857142857143
106,17.0,4.0,0.01564130719218935,0.6428571428571429,0.9441964285714286
107,17.0,g,0.015220848944138837,0.6739864864864865,0.9102679491043091
108,18.0,0.0,0.016220671257802417,0.6584821428571429,0.7790178571428571
109,18.0,1.0,0.017716682782130583,0.6428571428571429,0.9665178571428571
110,18.0,2.0,0.016784550356013433,0.6450892857142857,0.9464285714285714
111,18.0,3.0,0.016212098034364835,0.6339285714285714,0.9575892857142857
112,18.0,4.0,0.01547841408423015,0.6450892857142857,0.9553571428571429
113,18.0,g,0.014970657591884201,0.6769425675675675,0.9209821820259094
114,19.0,0.0,0.016356701297419413,0.6450892857142857,0.7678571428571429
115,19.0,1.0,0.0176071132134114,0.6361607142857143,0.9776785714285714
116,19.0,2.0,0.016776894086173604,0.6361607142857143,0.9575892857142857
117,19.0,3.0,0.015894352857555662,0.6428571428571429,0.96875
118,19.0,4.0,0.015593131738049644,0.6294642857142857,0.9754464285714286
119,19.0,g,0.014869079648240193,0.6769425675675675,0.9294642210006714
120,20.0,0.0,0.015460381550448281,0.6651785714285714,0.8080357142857143
121,20.0,1.0,0.017635698563286235,0.6450892857142857,0.9821428571428571
122,20.0,2.0,0.016625131081257547,0.6473214285714286,0.9598214285714286
123,20.0,3.0,0.015689455637974397,0.6428571428571429,0.9821428571428571
124,20.0,4.0,0.015109862733100141,0.640625,0.96875
125,20.0,g,0.014577068866708794,0.6866554054054054,0.9401785731315613
126,21.0,0.0,0.015455520046608788,0.6517857142857143,0.8191964285714286
127,21.0,1.0,0.017435312803302492,0.640625,0.9866071428571429
128,21.0,2.0,0.016523027260388647,0.6584821428571429,0.9709821428571429
129,21.0,3.0,0.015635050567133085,0.6450892857142857,0.984375
130,21.0,4.0,0.01520730262356145,0.6473214285714286,0.9799107142857143
131,21.0,g,0.014490970108356024,0.6798986486486487,0.9482142329216003
132,22.0,0.0,0.015687065199017525,0.6607142857142857,0.8571428571428571
133,22.0,1.0,0.017313669169587747,0.6450892857142857,0.9888392857142857
134,22.0,2.0,0.016424406985087053,0.6584821428571429,0.984375
135,22.0,3.0,0.01554311572441033,0.6517857142857143,0.984375
136,22.0,4.0,0.014799277298152447,0.6517857142857143,0.9799107142857143
137,22.0,g,0.01442136406596448,0.6866554054054054,0.9589285850524902
138,23.0,0.0,0.015330320091119834,0.6607142857142857,0.8861607142857143
139,23.0,1.0,0.01728048894022192,0.6383928571428571,0.9933035714285714
140,23.0,2.0,0.016308673657476902,0.6651785714285714,0.9799107142857143
141,23.0,3.0,0.015441737536873137,0.6517857142857143,0.9866071428571429
142,23.0,4.0,0.015054844319820404,0.6540178571428571,0.9866071428571429
143,23.0,g,0.014339362548009769,0.683277027027027,0.9665178060531616
144,24.0,0.0,0.015514353822384561,0.6607142857142857,0.9040178571428571
145,24.0,1.0,0.017189253121614456,0.6428571428571429,0.9955357142857143
146,24.0,2.0,0.016377329427216734,0.65625,0.9888392857142857
147,24.0,3.0,0.015523988354418958,0.65625,0.9888392857142857
148,24.0,4.0,0.0145970294252038,0.6629464285714286,0.984375
149,24.0,g,0.01433543349943451,0.6841216216216216,0.9723213911056519
150,25.0,0.0,0.015439362531261784,0.6629464285714286,0.9263392857142857
151,25.0,1.0,0.017144018784165382,0.6383928571428571,0.9955357142857143
152,25.0,2.0,0.016276271348553046,0.6651785714285714,0.9977678571428571
153,25.0,3.0,0.015462287302528108,0.65625,0.9888392857142857
154,25.0,4.0,0.015092418662139348,0.6517857142857143,0.9888392857142857
155,25.0,g,0.014290505818821289,0.6879222972972973,0.9794642329216003
156,26.0,0.0,0.015428816500519003,0.6741071428571429,0.9352678571428571
157,26.0,1.0,0.01711956291858639,0.6383928571428571,0.9955357142857143
158,26.0,2.0,0.01628765929490328,0.6696428571428571,1.0
159,26.0,3.0,0.015642144052045687,0.6629464285714286,0.9955357142857143
160,26.0,4.0,0.014753455828343118,0.65625,0.9821428571428571
161,26.0,g,0.014309607345510173,0.6807432432432432,0.9816964268684387
162,27.0,0.0,0.015534834004938602,0.6696428571428571,0.9464285714285714
163,27.0,1.0,0.017177038693002293,0.6383928571428571,0.9977678571428571
164,27.0,2.0,0.01619984595371144,0.6629464285714286,1.0
165,27.0,3.0,0.01564858707466296,0.6607142857142857,1.0
166,27.0,4.0,0.015455336443015508,0.6495535714285714,0.9754464285714286
167,27.0,g,0.014329275695254674,0.6811655405405406,0.9839285612106323
168,28.0,0.0,0.015489193078662668,0.6629464285714286,0.9486607142857143
169,28.0,1.0,0.01704752312174865,0.6450892857142857,0.9977678571428571
170,28.0,2.0,0.01640168989875487,0.6674107142857143,1.0
171,28.0,3.0,0.015784745237657,0.65625,1.0
172,28.0,4.0,0.014797811396420002,0.6517857142857143,0.9665178571428571
173,28.0,g,0.014412327342339465,0.683277027027027,0.9825893640518188
174,29.0,0.0,0.015485844974006926,0.6741071428571429,0.9598214285714286
175,29.0,1.0,0.017202071180301055,0.6294642857142857,1.0
176,29.0,2.0,0.01622554420360497,0.671875,1.0
177,29.0,3.0,0.01588019502482244,0.6540178571428571,1.0
178,29.0,4.0,0.01574147745434727,0.6584821428571429,0.9464285714285714
179,29.0,g,0.014301571365747903,0.6862331081081081,0.981249988079071
180,30.0,0.0,0.015450134075113706,0.6763392857142857,0.9754464285714286
181,30.0,1.0,0.01702543600861515,0.6428571428571429,1.0
182,30.0,2.0,0.01632603390940598,0.6607142857142857,1.0
183,30.0,3.0,0.0158841661842806,0.6674107142857143,1.0
184,30.0,4.0,0.014851579442620277,0.671875,0.9486607142857143
185,30.0,g,0.014337227327396741,0.6887668918918919,0.9848214387893677
186,31.0,0.0,0.01542395552886384,0.6741071428571429,0.9776785714285714
187,31.0,1.0,0.01698552950152329,0.6450892857142857,1.0
188,31.0,2.0,0.01624427775719336,0.6674107142857143,1.0
189,31.0,3.0,0.01605138980916568,0.6629464285714286,1.0
190,31.0,4.0,0.015868236576872214,0.6495535714285714,0.9375
191,31.0,g,0.014468488459651535,0.6862331081081081,0.983035683631897
192,32.0,0.0,0.01568202767521143,0.6741071428571429,0.9732142857142857
193,32.0,1.0,0.0171122598860945,0.6361607142857143,1.0
194,32.0,2.0,0.016497545210378512,0.6629464285714286,1.0
195,32.0,3.0,0.015834120900503228,0.6763392857142857,1.0
196,32.0,4.0,0.014592723521803106,0.671875,0.9598214285714286
197,32.0,g,0.01467650247788107,0.6824324324324325,0.9866071939468384
198,33.0,0.0,0.01660477848989623,0.65625,0.96875
199,33.0,1.0,0.01726251787372998,0.6473214285714286,1.0
200,33.0,2.0,0.016722819501800195,0.6629464285714286,1.0
201,33.0,3.0,0.01603649809424366,0.6763392857142857,1.0
202,33.0,4.0,0.015617430742297853,0.6584821428571429,0.9441964285714286
203,33.0,g,0.014641646975399675,0.6866554054054054,0.9825893640518188
204,34.0,0.0,0.01593650664602007,0.6629464285714286,0.9799107142857143
205,34.0,1.0,0.017461355110364302,0.640625,1.0
206,34.0,2.0,0.01647697016596794,0.6651785714285714,1.0
207,34.0,3.0,0.016158518913601125,0.6517857142857143,0.9977678571428571
208,34.0,4.0,0.015013393014669418,0.671875,0.953125
209,34.0,g,0.014574970773144348,0.676097972972973,0.9861607551574707
210,35.0,0.0,0.016414234547742775,0.6584821428571429,0.9732142857142857
211,35.0,1.0,0.016687813348003795,0.6473214285714286,1.0
212,35.0,2.0,0.01701250339725188,0.6607142857142857,1.0
213,35.0,3.0,0.016331457932080542,0.6584821428571429,1.0
214,35.0,4.0,0.01575827957796199,0.6540178571428571,0.9598214285714286
215,35.0,g,0.014687465528982717,0.6853885135135135,0.9866071939468384
216,36.0,0.0,0.016512985607343062,0.6629464285714286,0.96875
217,36.0,1.0,0.017357034741767814,0.6428571428571429,1.0
218,36.0,2.0,0.016934017251644815,0.6607142857142857,1.0
219,36.0,3.0,0.016210485781942095,0.65625,1.0
220,36.0,4.0,0.01490707602351904,0.6674107142857143,0.9754464285714286
221,36.0,g,0.014812925553603752,0.6786317567567568,0.988839328289032
222,37.0,0.0,0.016252591141632626,0.6785714285714286,0.9665178571428571
223,37.0,1.0,0.01783880977226155,0.6450892857142857,1.0
224,37.0,2.0,0.0166145030941282,0.6629464285714286,1.0
225,37.0,3.0,0.01613213055367981,0.6517857142857143,1.0
226,37.0,4.0,0.015994645256016935,0.6674107142857143,0.9933035714285714
227,37.0,g,0.014812202645918808,0.6820101351351351,0.9919643402099609
228,38.0,0.0,0.016017830531511987,0.6808035714285714,0.9776785714285714
229,38.0,1.0,0.017261162666337832,0.6450892857142857,1.0
230,38.0,2.0,0.01693026615040643,0.6517857142857143,1.0
231,38.0,3.0,0.016441320734364644,0.6540178571428571,1.0
232,38.0,4.0,0.01498241682669946,0.6607142857142857,0.9866071428571429
233,38.0,g,0.014844263853454913,0.6798986486486487,0.9928571581840515
234,39.0,0.0,0.0167234530672431,0.6584821428571429,0.9732142857142857
235,39.0,1.0,0.017448034935763905,0.6383928571428571,1.0
236,39.0,2.0,0.01709452204938446,0.6517857142857143,1.0
237,39.0,3.0,0.016525626182556152,0.6495535714285714,1.0
238,39.0,4.0,0.015941128799957887,0.6540178571428571,0.9910714285714286
239,39.0,g,0.015054521150887012,0.6773648648648649,0.9928571581840515
240,40.0,0.0,0.01709745026060513,0.65625,0.9709821428571429
241,40.0,1.0,0.017331271964524473,0.6383928571428571,1.0
242,40.0,2.0,0.017140033787914684,0.6584821428571429,1.0
243,40.0,3.0,0.016876100163374628,0.6473214285714286,1.0
244,40.0,4.0,0.015509885336671556,0.65625,0.9888392857142857
245,40.0,g,0.015084824600332492,0.6752533783783784,0.9919643402099609
246,41.0,0.0,0.016985175465898856,0.6540178571428571,0.9665178571428571
247,41.0,1.0,0.017480073496699333,0.6383928571428571,1.0
248,41.0,2.0,0.01731267904064485,0.6450892857142857,1.0
249,41.0,3.0,0.016745221934148243,0.6473214285714286,1.0
250,41.0,4.0,0.016286317259073257,0.65625,0.9888392857142857
251,41.0,g,0.015267307542868563,0.6752533783783784,0.9910714030265808
252,42.0,0.0,0.01731934943901641,0.6584821428571429,0.9620535714285714
253,42.0,1.0,0.01743845415434667,0.6316964285714286,1.0
254,42.0,2.0,0.017406541588050977,0.6517857142857143,1.0
255,42.0,3.0,0.017126863822340965,0.640625,1.0
256,42.0,4.0,0.015880431713802472,0.6517857142857143,0.9910714285714286
257,42.0,g,0.015333961242356815,0.671875,0.9906250238418579
258,43.0,0.0,0.017275925326560224,0.65625,0.9620535714285714
259,43.0,1.0,0.01756817235478333,0.6361607142857143,1.0
260,43.0,2.0,0.017561502621642182,0.6473214285714286,1.0
261,43.0,3.0,0.017035483648734435,0.6361607142857143,1.0
262,43.0,4.0,0.016566902665155276,0.6517857142857143,0.9888392857142857
263,43.0,g,0.015494070166872966,0.6710304054054054,0.9901785850524902
264,44.0,0.0,0.017553613521158695,0.6540178571428571,0.9620535714285714
265,44.0,1.0,0.017562657461634705,0.6339285714285714,1.0
266,44.0,2.0,0.017629918243203844,0.6428571428571429,1.0
267,44.0,3.0,0.01735251343676022,0.640625,1.0
268,44.0,4.0,0.01627930612968547,0.640625,0.9910714285714286
269,44.0,g,0.015568959803597347,0.6693412162162162,0.9906250238418579
270,45.0,0.0,0.01758875006011554,0.65625,0.9553571428571429
271,45.0,1.0,0.017672580001609667,0.6294642857142857,1.0
272,45.0,2.0,0.017790105726037706,0.640625,1.0
273,45.0,3.0,0.01731790748557874,0.6428571428571429,1.0
274,45.0,4.0,0.016843041272035668,0.6495535714285714,0.9888392857142857
275,45.0,g,0.015715832494803378,0.6680743243243243,0.988839328289032
276,46.0,0.0,0.017762031805302416,0.6517857142857143,0.9620535714285714
277,46.0,1.0,0.017684723383613994,0.6272321428571429,1.0
278,46.0,2.0,0.017870215965168818,0.640625,1.0
279,46.0,3.0,0.017579796724021435,0.6383928571428571,1.0
280,46.0,4.0,0.0166043471544981,0.6428571428571429,0.9866071428571429
281,46.0,g,0.01578201922411854,0.6680743243243243,0.9897321462631226
282,47.0,0.0,0.017511163572115556,0.6584821428571429,0.9486607142857143
283,47.0,1.0,0.017832710141582147,0.640625,1.0
284,47.0,2.0,0.017963977796690806,0.6450892857142857,1.0
285,47.0,3.0,0.017475219443440437,0.6339285714285714,1.0
286,47.0,4.0,0.016573562419840267,0.6473214285714286,0.9933035714285714
287,47.0,g,0.015906276533732545,0.6668074324324325,0.9883928298950195
288,48.0,0.0,0.01786102806883199,0.6540178571428571,0.9508928571428571
289,48.0,1.0,0.017710811458528042,0.6294642857142857,1.0
290,48.0,2.0,0.018155832641891072,0.6339285714285714,1.0
291,48.0,3.0,0.01768814506275313,0.640625,1.0
292,48.0,4.0,0.016652411249067103,0.6383928571428571,0.9910714285714286
293,48.0,g,0.01594899212186401,0.6663851351351351,0.9883928298950195
294,49.0,0.0,0.01707487247352089,0.6674107142857143,0.96875
295,49.0,1.0,0.01802843263638871,0.6227678571428571,1.0
296,49.0,2.0,0.018035667283194407,0.6316964285714286,1.0
297,49.0,3.0,0.017664716046835695,0.6361607142857143,1.0
298,49.0,4.0,0.01714905378009592,0.6383928571428571,0.9910714285714286
299,49.0,g,0.015937850709903886,0.6684966216216216,0.9919643402099609
300,50.0,0.0,0.016974104568362236,0.6696428571428571,0.9799107142857143
301,50.0,1.0,0.017864256032875607,0.6339285714285714,1.0
302,50.0,2.0,0.018051214649208953,0.6316964285714286,1.0
303,50.0,3.0,0.017756328119763305,0.6383928571428571,1.0
304,50.0,4.0,0.016666346761797155,0.6495535714285714,0.9888392857142857
305,50.0,g,0.015983733499573695,0.6672297297297297,0.9937499761581421
306,51.0,0.0,0.016972951724060943,0.671875,0.9866071428571429
307,51.0,1.0,0.0180235712655953,0.6294642857142857,1.0
308,51.0,2.0,0.018151607364416122,0.6339285714285714,1.0
309,51.0,3.0,0.01787058330540146,0.6383928571428571,1.0
310,51.0,4.0,0.017219164674835547,0.6383928571428571,0.9933035714285714
311,51.0,g,0.016059957721547502,0.6642736486486487,0.9959821701049805
312,52.0,0.0,0.016964095511606762,0.6696428571428571,0.9888392857142857
313,52.0,1.0,0.018044726523969854,0.6339285714285714,1.0
314,52.0,2.0,0.018153673437024866,0.6272321428571429,1.0
315,52.0,3.0,0.017981869700763906,0.6294642857142857,1.0
316,52.0,4.0,0.016845683700272014,0.6450892857142857,0.9866071428571429
317,52.0,g,0.016224009563794006,0.6613175675675675,0.9950893521308899
318,53.0,0.0,0.01693530779864107,0.6696428571428571,0.9933035714285714
319,53.0,1.0,0.01787777670792171,0.6361607142857143,1.0
320,53.0,2.0,0.01848462942455496,0.625,1.0
321,53.0,3.0,0.01811743514346225,0.640625,1.0
322,53.0,4.0,0.01764388768268483,0.640625,0.9888392857142857
323,53.0,g,0.01618764005802773,0.6617398648648649,0.9964286088943481
324,54.0,0.0,0.01691041181662253,0.6651785714285714,0.9955357142857143
325,54.0,1.0,0.018193474704665796,0.6316964285714286,1.0
326,54.0,2.0,0.018402548506855965,0.6294642857142857,1.0
327,54.0,3.0,0.01820783969014883,0.6316964285714286,1.0
328,54.0,4.0,0.01692327976758991,0.6495535714285714,0.9866071428571429
329,54.0,g,0.016419273499097373,0.6617398648648649,0.9964286088943481
330,55.0,0.0,0.01771028446299689,0.6607142857142857,0.9933035714285714
331,55.0,1.0,0.017853353172540665,0.6450892857142857,1.0
332,55.0,2.0,0.018828382981675013,0.6339285714285714,1.0
333,55.0,3.0,0.01828932429530791,0.6316964285714286,1.0
334,55.0,4.0,0.01706417982599565,0.6428571428571429,0.9910714285714286
335,55.0,g,0.016475521254579763,0.6575168918918919,0.996874988079071
336,56.0,0.0,0.01764584146440029,0.6607142857142857,0.9933035714285714
337,56.0,1.0,0.018146474047430923,0.6361607142857143,1.0
338,56.0,2.0,0.018765265122056007,0.6383928571428571,1.0
339,56.0,3.0,0.018277924773948535,0.6361607142857143,1.0
340,56.0,4.0,0.016135481452303275,0.6473214285714286,0.9955357142857143
341,56.0,g,0.01651826236598395,0.6630067567567568,0.9977678060531616
342,57.0,0.0,0.016937023294823512,0.6808035714285714,0.9977678571428571
343,57.0,1.0,0.01806661207228899,0.640625,1.0
344,57.0,2.0,0.01843718040202345,0.6316964285714286,1.0
345,57.0,3.0,0.0183277606431927,0.6383928571428571,1.0
346,57.0,4.0,0.017443440721503327,0.6361607142857143,0.9933035714285714
347,57.0,g,0.01643774361425155,0.6663851351351351,0.9982143640518188
348,58.0,0.0,0.017415213265589306,0.6607142857142857,0.9955357142857143
349,58.0,1.0,0.018141491604702815,0.6450892857142857,1.0
350,58.0,2.0,0.018606030781354223,0.6294642857142857,1.0
351,58.0,3.0,0.018338705013905252,0.625,1.0
352,58.0,4.0,0.0168305156486375,0.6383928571428571,0.9955357142857143
353,58.0,g,0.01652428724274442,0.6600506756756757,0.9982143640518188
354,59.0,0.0,0.017748248364244188,0.6651785714285714,0.9955357142857143
355,59.0,1.0,0.01824367618454354,0.6339285714285714,1.0
356,59.0,2.0,0.018816956718053137,0.6294642857142857,1.0
357,59.0,3.0,0.018579050366367613,0.6361607142857143,1.0
358,59.0,4.0,0.01774831355682441,0.6361607142857143,0.9888392857142857
359,59.0,g,0.016840137969199066,0.6528716216216216,0.996874988079071
360,60.0,0.0,0.018223792048437253,0.6607142857142857,0.9933035714285714
361,60.0,1.0,0.018149150668510368,0.6428571428571429,1.0
362,60.0,2.0,0.01927760323243482,0.6316964285714286,1.0
363,60.0,3.0,0.01870443512286459,0.6294642857142857,1.0
364,60.0,4.0,0.016853172997278825,0.6495535714285714,1.0
365,60.0,g,0.01677657918048066,0.6613175675675675,0.998660683631897
366,61.0,0.0,0.017988566708351885,0.6674107142857143,0.9910714285714286
367,61.0,1.0,0.018287952723247663,0.6428571428571429,1.0
368,61.0,2.0,0.01918493557189192,0.6227678571428571,1.0
369,61.0,3.0,0.01871468179992267,0.6361607142857143,1.0
370,61.0,4.0,0.01757491672677653,0.6450892857142857,0.9910714285714286
371,61.0,g,0.016903230240820227,0.6613175675675675,0.9964286088943481
372,62.0,0.0,0.018495924105601653,0.6473214285714286,0.9910714285714286
373,62.0,1.0,0.01847041105585439,0.6316964285714286,1.0
374,62.0,2.0,0.01912312475698335,0.6294642857142857,1.0
375,62.0,3.0,0.01889698952436447,0.625,1.0
376,62.0,4.0,0.01797853290502514,0.6428571428571429,0.9955357142857143
377,62.0,g,0.017136871462335456,0.6537162162162162,0.9973214268684387
378,63.0,0.0,0.018545629988823618,0.6517857142857143,0.9910714285714286
379,63.0,1.0,0.018291773673679148,0.6450892857142857,1.0
380,63.0,2.0,0.01953665805714471,0.6316964285714286,1.0
381,63.0,3.0,0.01891156525484153,0.625,1.0
382,63.0,4.0,0.017362814263573716,0.6339285714285714,0.9977678571428571
383,63.0,g,0.017083686247870728,0.6558277027027027,0.9977678060531616
384,64.0,0.0,0.0183623768389225,0.6584821428571429,0.9888392857142857
385,64.0,1.0,0.018450448289513588,0.6473214285714286,1.0
386,64.0,2.0,0.019544552745563642,0.6272321428571429,1.0
387,64.0,3.0,0.019058606986488615,0.6339285714285714,1.0
388,64.0,4.0,0.0177967936864921,0.6450892857142857,1.0
389,64.0,g,0.01723704006321527,0.6528716216216216,0.9977678060531616
390,65.0,0.0,0.017923074242259775,0.6540178571428571,0.9977678571428571
391,65.0,1.0,0.018720891991896287,0.6383928571428571,1.0
392,65.0,2.0,0.019340544672948972,0.6227678571428571,1.0
393,65.0,3.0,0.01916777196207217,0.6316964285714286,1.0
394,65.0,4.0,0.018221376862909113,0.6160714285714286,0.9933035714285714
395,65.0,g,0.01719358057488461,0.6503378378378378,0.9982143640518188
396,66.0,0.0,0.01782196813396045,0.6651785714285714,1.0
397,66.0,1.0,0.018535109369882515,0.6339285714285714,1.0
398,66.0,2.0,0.01935125488255705,0.6183035714285714,1.0
399,66.0,3.0,0.01925719143556697,0.6272321428571429,1.0
400,66.0,4.0,0.01814539304801396,0.6316964285714286,0.9955357142857143
401,66.0,g,0.01726433206853029,0.6499155405405406,0.9991071820259094
402,67.0,0.0,0.01780576485076121,0.6651785714285714,1.0
403,67.0,1.0,0.018766017896788462,0.6339285714285714,1.0
404,67.0,2.0,0.019428230289902006,0.6183035714285714,1.0
405,67.0,3.0,0.01936365557568414,0.6316964285714286,1.0
